region,state,region_key,time,temp_avg,rain_total,humidity_avg,rain_variance,max_temp,max_temp_3d,max_rain_1d,dry_spell_days,temp_lag_7,rain_lag_14,pH,N,P,K,N_class,P_class,K_class,soil_health_index,irrigation_index,rotation_score,fertility_class,state_context,region_context,target_month,target_season,time_step_missing,climate_gap_filled,soil_imputed,geo_confidence,data_confidence,crop_prob_arcanut_processed,crop_prob_arecanut,crop_prob_arhar_tur,crop_prob_banana,crop_prob_black_pepper,crop_prob_cardamom,crop_prob_cashewnut,crop_prob_castor_seed,crop_prob_coconut,crop_prob_cond_spcs_other,crop_prob_coriander,crop_prob_cotton_lint,crop_prob_dry_chillies,crop_prob_dry_ginger,crop_prob_garlic,crop_prob_ginger,crop_prob_gram,crop_prob_groundnut,crop_prob_guar_seed,crop_prob_jowar,crop_prob_maize,crop_prob_mango,crop_prob_mesta,crop_prob_onion,crop_prob_other_fresh_fruits,crop_prob_other_oilseeds,crop_prob_other_vegetables,crop_prob_pineapple,crop_prob_potato,crop_prob_ragi,crop_prob_rapeseed_and_mustard,crop_prob_sannhamp,crop_prob_sesamum,crop_prob_small_millets,crop_prob_sugarcane,crop_prob_sunflower,crop_prob_sweet_potato,crop_prob_tapioca,crop_prob_tobacco,crop_prob_turmeric,crop_prob_wheat
Nagapattinam,Tamil Nadu,tamil nadu__nagapattinam,2018-11,27.18733333333334,0.0,81.69666666666669,0.0,28.2,28.11,0.0,30,28.130322580645164,0.0,6.6,573.16,23.91,203.08,high,medium,medium,91.04,0.7865,0.9596,medium,tamil nadu,tamil nadu__nagapattinam,11,rabi,0,0,0,1.0,1.0,0.0,0.0001513317191283,0.0,0.0829297820823244,0.0,0.0,0.2608958837772397,0.0,0.5690072639225182,0.0,0.0,0.0,0.0021186440677966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584140435835351,0.0,0.0,0.0089285714285714,0.0175544794188861,0.0,0.0
Nagapattinam,Tamil Nadu,tamil nadu__nagapattinam,2019-05,30.58290322580645,0.0,76.59516129032258,0.0,31.6,31.53,0.0,31,30.285,0.187002533,6.6,573.16,23.91,203.08,high,medium,medium,91.04,0.811,0.9534,medium,tamil nadu,tamil nadu__nagapattinam,05,zaid,0,0,0,1.0,1.0,0.0,0.0001513317191283,0.0,0.0829297820823244,0.0,0.0,0.2608958837772397,0.0,0.5690072639225182,0.0,0.0,0.0,0.0021186440677966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584140435835351,0.0,0.0,0.0089285714285714,0.0175544794188861,0.0,0.0
Tenkasi,Tamil Nadu,tamil nadu__tenkasi,2022-04,28.05233333333334,87.600922657,74.13633333333334,101.45483520688876,30.77,30.77,48.2789062,16,28.46,2.364974202,6.6,427.12,20.17,189.06,medium,medium,medium,80.12,0.6871,0.8674,medium,tamil nadu,tamil nadu__tenkasi,04,zaid,0,0,0,1.0,1.0,0.0,0.0065271213144271,0.0,0.0790006752194463,0.0020819266261534,0.0019131217645734,0.0908732838172406,0.0,0.6693112761647535,0.0,0.0002250731487733,0.0,0.0195250956560882,0.0,0.0,0.0001125365743866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267161827593968,0.0,0.0,0.0035449020931802,0.0,0.00016880486158,0.0
Thiruvallur,Tamil Nadu,tamil nadu__thiruvallur,2021-11,26.09766666666667,264.53252221800005,88.75433333333334,496.4174375026584,26.85,26.826666666666668,78.19334052,8,27.63483870967742,34.514425810999995,6.8,434.13,20.26,197.72,medium,medium,medium,79.29,0.5529,0.8632,medium,tamil nadu,tamil nadu__thiruvallur,11,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.108581275829991,0.0,0.0,0.0254677992466411,0.0,0.1001936772757079,0.0,0.000152501791896,0.0,0.1157488600491055,0.0,0.0,4.5750537568816434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6106171747518033,0.0,0.0047275555487776,0.0297378494197306,0.0,0.0047275555487776,0.0
Dhalai,Tripura,tripura__dhalai,2018-07,27.95354838709677,77.54824408600001,89.7325806451613,32.98249415766114,30.24,29.71666666666667,22.46601953,6,27.449,167.87012162699995,5.4,389.89,18.11,196.25,medium,medium,medium,67.04,0.593,0.7029,medium,tripura,tripura__dhalai,07,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Dhalai,Tripura,tripura__dhalai,2020-09,27.432666666666663,0.0,91.37933333333332,0.0,29.45,29.01,0.0,30,27.60612903225806,2.562774645,5.4,389.89,18.11,196.25,medium,medium,medium,67.04,0.7975,0.7049,medium,tripura,tripura__dhalai,09,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gomati,Tripura,tripura__gomati,2019-01,18.240645161290328,0.0,62.77290322580646,0.0,21.54,21.3,0.0,31,18.40161290322581,2.6080992390000004,5.5,359.18,18.11,209.73,medium,medium,medium,67.87,0.8406,0.6713,medium,tripura,tripura__gomati,01,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Khowai,Tripura,tripura__khowai,2018-11,21.627666666666663,90.586370251,78.68066666666667,136.6544442382968,24.31,24.31,64.30081112,13,24.46612903225806,61.441157015,5.5,336.06,17.16,197.32,medium,medium,medium,64.78,0.6572,0.67,medium,tripura,tripura__khowai,11,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Khowai,Tripura,tripura__khowai,2019-07,27.67419354838709,316.05721300600004,90.8735483870968,207.44978141429243,29.29,28.933333333333334,48.67246801,4,27.965,150.51972825,5.5,336.06,17.16,197.32,medium,medium,medium,64.78,0.5273,0.6849,medium,tripura,tripura__khowai,07,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Khowai,Tripura,tripura__khowai,2022-05,27.812258064516133,327.394077891,80.44580645161291,242.04675880724992,30.73,30.73,74.31645041,4,29.05133333333333,28.314732487,5.5,336.06,17.16,197.32,medium,medium,medium,64.78,0.5471,0.6722,medium,tripura,tripura__khowai,05,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Unakoti,Tripura,tripura__unakoti,2019-04,27.29966666666667,0.592571758,71.03266666666666,0.0113145526255523,30.7,30.113333333333333,0.592571758,30,24.44258064516129,4.0268739,5.2,361.01,17.11,191.8,medium,medium,medium,62.35,0.8423,0.6266,medium,tripura,tripura__unakoti,04,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bageshwar,Uttarakhand,uttarakhand__bageshwar,2019-10,12.38258064516129,0.0,65.52935483870968,0.0,14.31,13.996666666666668,0.0,31,16.726333333333336,121.118201095,6.2,637.71,26.43,190.82,high,high,medium,89.04,0.7975,0.8926,medium,uttarakhand,uttarakhand__bageshwar,10,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184873949579832,0.134453781512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789915966386555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680672268907563,0.0
Bageshwar,Uttarakhand,uttarakhand__bageshwar,2019-12,2.496774193548388,0.0,51.0783870967742,0.0,6.55,6.416666666666667,0.0,31,9.633666666666668,3.17968754,6.2,637.71,26.43,190.82,high,high,medium,89.04,0.8078,0.8749,medium,uttarakhand,uttarakhand__bageshwar,12,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184873949579832,0.134453781512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789915966386555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680672268907563,0.0
Bageshwar,Uttarakhand,uttarakhand__bageshwar,2020-05,14.151612903225804,0.0,68.56193548387097,0.0,17.68,17.533333333333335,0.0,31,10.474666666666668,10.587533646,6.2,637.71,26.43,190.82,high,high,medium,89.04,0.7989,0.8963,medium,uttarakhand,uttarakhand__bageshwar,05,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2184873949579832,0.134453781512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4789915966386555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680672268907563,0.0
Chamoli,Uttarakhand,uttarakhand__chamoli,2020-01,-4.991290322580645,82.447712989,73.39,51.109273269948666,1.56,0.2799999999999999,31.15285682,10,-3.14258064516129,15.483079464,5.9,700.0,27.3,188.98,high,high,medium,85.87,0.574,0.8451,medium,uttarakhand,uttarakhand__chamoli,01,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4136125654450261,0.0209424083769633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816753926701571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837696335078534,0.0
Chamoli,Uttarakhand,uttarakhand__chamoli,2022-07,14.449032258064516,107.40629992,86.90967741935485,94.23154651285084,15.95,15.64,38.23216883,16,13.909333333333333,42.29904130600001,5.9,700.0,27.3,188.98,high,high,medium,85.87,0.6226,0.8617,medium,uttarakhand,uttarakhand__chamoli,07,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dehradun,Uttarakhand,uttarakhand__dehradun,2018-07,23.29806451612903,62.840078305,84.50161290322579,30.34044067162813,25.74,25.206666666666667,23.64048997,9,25.684666666666672,12.432291542999998,6.118181818181818,337.3,18.49,196.13,medium,medium,medium,72.24,0.6147,0.7838,medium,uttarakhand,uttarakhand__dehradun,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052436093511033,0.1463840943849683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131090233777583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324229844876556,0.0,0.0,0.0,0.0,0.0028402883985143,0.0
Nainital,Uttarakhand,uttarakhand__nainital,2021-10,20.255483870967744,265.309572175,71.85193548387096,2099.918554875437,23.79,23.30666666666667,259.4883562,15,22.946666666666665,16.31862794,5.8,618.98,24.54,199.1,high,medium,medium,85.32,0.6273,0.8521,medium,uttarakhand,uttarakhand__nainital,10,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565709312445604,0.0809399477806788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1552074267478967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602843051929214,0.0,0.0,0.0,0.0,0.0469973890339425,0.0
Udham Singh Nagar,Uttarakhand,uttarakhand__udham singh nagar,2021-05,30.045161290322586,161.217800582,41.70903225806452,442.0841178252461,33.05,32.66,108.4248675,19,29.44833333333333,2.352656414,6.8,369.45,20.24,189.16,medium,medium,medium,75.62,0.7655,0.7783,medium,uttarakhand,uttarakhand__udham singh nagar,05,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001588562351072,0.0002382843526608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004765687053216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988085782366958,0.0,0.0,0.0,0.0,0.0003177124702144,0.0
24 Paraganas North,West Bengal,west bengal__24 paraganas north,2018-07,29.023548387096778,0.0,85.95000000000002,0.0,30.44,30.146666666666665,0.0,31,29.788,0.0,6.288235294117648,337.3,18.49,196.13,medium,medium,medium,73.94,0.81,0.8106,medium,west bengal,west bengal__24 paraganas north,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496461071789686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503538928210313,0.0,0.0,0.0,0.0,0.0,0.0
24 Paraganas North,West Bengal,west bengal__24 paraganas north,2020-07,28.799354838709668,0.0,87.43967741935484,0.0,29.55,29.37,0.0,31,29.146,0.0,6.288235294117648,337.3,18.49,196.13,medium,medium,medium,73.94,0.8055,0.8124,medium,west bengal,west bengal__24 paraganas north,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Paraganas South,West Bengal,west bengal__24 paraganas south,2019-11,23.508666666666663,148.2221547,80.47966666666666,707.9160079704573,25.54,25.33,148.2221547,20,26.969354838709684,58.639372409,6.7,372.68,20.97,252.35,medium,medium,medium,83.14,0.6813,0.8454,medium,west bengal,west bengal__24 paraganas south,11,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987862440997977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121375590020229,0.0,0.0,0.0,0.0,0.0,0.0
Alipurduar,West Bengal,west bengal__alipurduar,2019-07,27.92677419354839,597.6245392050001,90.87838709677418,1974.466814462377,29.31,29.016666666666666,185.5893847,6,28.908999999999995,0.949381212,6.288235294117648,337.3,18.49,196.13,medium,medium,medium,73.94,0.4768,0.8166,medium,west bengal,west bengal__alipurduar,07,kharif,0,0,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0
Birbhum,West Bengal,west bengal__birbhum,2021-05,30.73354838709677,109.432747281,63.16129032258066,90.70516464307018,34.48,33.836666666666666,36.55701063,7,32.18566666666667,0.485671839,6.2,346.74,19.0,190.35,medium,medium,medium,73.47,0.6452,0.7803,medium,west bengal,west bengal__birbhum,05,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Purba Medinipur,West Bengal,west bengal__purba medinipur,2018-07,29.12967741935484,0.0,85.47709677419356,0.0,30.24,30.07333333333333,0.0,31,29.671333333333333,0.0,6.6,425.51,21.63,254.35,medium,medium,medium,87.34,0.7959,0.8991,medium,west bengal,west bengal__purba medinipur,07,kharif,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202744263070736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797255736929264,0.0,0.0,0.0,0.0,0.0,0.0
Purba Medinipur,West Bengal,west bengal__purba medinipur,2018-11,23.997666666666667,0.0,70.952,0.0,27.11,26.790000000000003,0.0,30,26.99903225806452,0.0,6.6,425.51,21.63,254.35,medium,medium,medium,87.34,0.8079,0.8814,medium,west bengal,west bengal__purba medinipur,11,rabi,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202744263070736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797255736929264,0.0,0.0,0.0,0.0,0.0,0.0
Purba Medinipur,West Bengal,west bengal__purba medinipur,2019-04,29.783333333333324,0.0,70.60766666666667,0.0,31.43,31.28333333333333,0.0,30,26.15419354838709,0.0,6.6,425.51,21.63,254.35,medium,medium,medium,87.34,0.8176,0.8809,medium,west bengal,west bengal__purba medinipur,04,zaid,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202744263070736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797255736929264,0.0,0.0,0.0,0.0,0.0,0.0
